bank,id,date,message,pos_reaction,neg_reaction,shares,comments,Main_Business_Seg,Deposits,Foreign_Exchange,Acquisition,Loan,Mortgages,Credit_Cards,Investments,Insurance,Payment_and_Transfer,Branch,MPF,WM,Main_Topics,Education,Rebate,Beauty,Lucky_Draw,Travel,Bill_Payment,Food_and_drinks,Rewards,Salary,Shopping_and_Entertainment,Transport,Health_and_Wellness,Event_and_Festival,Celebrity_and_Influencers,Award,Community,Green,Consumption_Voucher,Metaverse_and_NFT,Promotion,Reminder,News,Remarks,hour,hour_time,Popularity
CITI,26647,44698,"【碌卡之達人必睇😎申請Citi Plus®信用卡簽賬，賺高達HK$1,200現金回贈💰 】  終於可以出街食，同朋友勁擦勁飲🍚！作為精明嘅foodie，除咗要揀靚餐廳，記得要用Citi Plus信用卡埋單賺盡回贈！  而家除咗喺指定商戶消費有12%現金回贈外，由即日起至5月31日，新客戶只要開立Citi Plus信用卡，一年內任何簽賬仲可以享12%現金回贈＊，賺高達HK$1,200！碌幾多賺幾多！  Citi Plus新客戶仲可以享盡其他迎新優惠🎁 ✅ 存入新資金💰：首HK$20,000存款享高達3%額外儲蓄年利率😍 ✅ 完成日常任務💡：Citi利息Booster透過做任務賺高達1.8%年利率 詳情：citibank.hk/citiplus4s  *由拎到實體卡後開始計算首 12 個階段，每階段現金回贈上限為 HK$100，12個階段可享最多HK$1,200 ，沒有最低簽賬要求。  優惠受條款及細則約束。 借定唔借？還得到先好借！  #CitiPlus #CitiHongKong",1232,17,11,33,Credit_Cards,0,0,0,0,0,1,0,0,0,0,0,0,Rebate,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,信用卡 埋單 現金回贈,16,16,0.148995633
CITI,26673,44672,"【Citi 財富管理: 帶您行多啲🚶睇多啲👀，助您重新出發，掌握世界視野！】  想為自己同下一代穩中求富，就要掌握環球視野，Citi環球理財，擁有全球逾400位財策分析師，覆蓋70個地區，畀你重新出發，認識世界。🌎  如果想幫子女plan去海外升學，亦可以參加同我哋合作咗6年嘅Citi | Wharton Global Wealth Institute 聯手設計嘅一系列嘅Online Course，畀仔女提早接觸頂尖學府👨‍🎓👩‍🎓，擴闊眼界，感受世界！想知更多，立即去片睇Leon 介紹啦！  想好似Leon 咁，享有Citi 更懂您心❤，更多選擇，更高人一等嘅財策管理服務，為您籌劃更全面嘅投資、按揭同保障方案？而家成功晉身CitigoldPrivate Client (戶口每日平均總結餘達HK$8,000,000) 可享高達HK$68,000現金回贈；成功晉身Citigold(戶口每日平均總結餘達HK$1,500,000) 亦可享高達HK$38,000現金回贈！即刻上 citibank.com.hk/citiwealth4k 了解更多。  投資涉及風險。借定唔借? 還得到先好借! 受條款及細則約束。",1110,10,73,51,WM,0,0,0,0,1,0,1,0,0,0,0,1,Education,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,環球理財 子女海外升學 Online Course 現金回贈,17,17.81666667,0.14441048
CITI,26665,44679,【🔥🔥🔥<全港首個優先預售嘅合作夥伴> Citi The Club 信用卡客戶優先預訂 《FWD 富衛保險呈獻: MIRROR.WE.ARE Live Concert 2022》演唱會門票🎤】  此優惠只適用於Citi The Club信用卡之客戶。  Citi 作為 《FWD 富衛保險呈獻: MIRROR.WE.ARE Live Concert 2022》演唱會嘅首個優先預售嘅合作夥伴，畀您快人一步憑卡喺4月29日優先預訂演唱會門票，率先體驗由Citi The Club 信用卡帶畀您優越過人嘅獨家禮遇！  ✨優先預訂門票詳情  預訂日期：2022年4月29日_x000B_ 預訂時間：早上10時至晚上11時59分 登入Cityline網站預訂：https://priority.cityline.com (名額有限，先到先得，額滿即止) 每位 Citi The Club信用卡之客戶限購4張門票     遲啲仲有好多唔同嘅演唱會飛同獨家優惠，唯 Citi The Club 信用卡客戶專享，記住密切留意！  The Club MIRROR  溫馨提示：所有入場人士須遵守政府最新公佈之預防及控制疾病規例(包括但不限於疫苗通行證)，並配合演出場地的入場安排，否則場地職員有權拒絕其進場，有關演出門票之費用及客戶服務費恕不退還。_x000B_  受條款及細則約束：citibank.hk/cititheclubpb2 借定唔借？還得到先好借！,1065,583,238,488,Credit_Cards,0,0,0,0,0,1,0,0,0,0,0,0,Shopping_and_Entertainment,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,信用卡 優先預訂 演唱會門票,11,11.2,0.14231441
CITI,26651,44693,【想快啲返到屋企🏠？Citi Plus客戶即用HKTaxi call車兼享5%回贈】  準備收工、同friend食完飯嘅您，唔想再慢慢迫車返屋企？Citi Plus Got U！ 🥰 唔需要講我哋都收到晒，一早為您準備好最貼心offer! 🎁  即日起至5月31日，只要用 Citi Plus Mastercard扣賬卡或信用卡喺HKTaxi Call車畀車錢🚗就即享5%回贈！ 一張Citi Plus卡就照顧晒您食、買、玩、行嘅各種需要，畀您一路消費一路賺🤩 ，唔需要眼神接通，都感應到您需要！仲未係客戶就要立即申請喇：citibank.hk/citiplus4t  優惠受條款及細則約束。 借定唔借？還得到先好借！  #CitiPlus #CitiHongKong,1151,25,9,23,Credit_Cards,0,0,0,0,0,1,0,0,0,0,0,0,Transport,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,HKTaxi 回贈,16,16,0.135764192
CITI,26662,44684,【📣嚟全港百佳門市或網店用Citi Mastercard®信用卡或扣賬卡簽賬每次賺$50現金券💰，兼拎埋憑分消費奬賞！🤩】  好消息！依家隨時去全港百佳門市，又或者上百佳網店，想點買都有得賺！  精明嘅您，用Citi Mastercard信用卡或扣賬卡到全港百佳門市單一簽賬滿HK$500，或百佳網店單一簽賬滿HK$800，即賺HK$50百佳現金券或網店電子禮券！  喺門市買完嘢記得即時用指定信用卡透過Citi Pay with Points SMS 即可以７折積分抵銷該簽賬，而喺網店憑分消費更可賺高達HK$280簽賬回贈！  仲唔快啲用Citi Mastercard信用卡或扣賬卡💳嚟百佳掃貨，盡情賺上賺？  優惠期由即日起至2022年6月30日 詳情可參閱 citibank.hk/pns4  受條款及細則約束 。 借定唔借？還得到先好借！  網購一APP搞掂📱立即下載百佳網店APP  👉iOS: apple.co/3dweB1p  * 👉Android: https://play.google.com/store/apps/details?id=com.parknshop.parknshopapp&hl=zh-hk  *  *網址將連結到第三者網站,1084,14,19,46,Credit_Cards,0,0,0,0,0,1,0,0,0,0,0,0,Rebate,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,百佳 現金券 電子禮券 積分抵銷簽賬 簽賬回贈,17,17.58333333,0.132751092
CITI,26534,44839,"【Citi Plus® 理財消費 全面+賞！🎉 食買玩行 獎賞盡享超過 HK$10,000】   年尾又到，梗係要好好獎勵自己，玩返夠本！✨而家用Citi Plus®，無論係食、買、玩、行、定係理財，通通都有得賞💰！一次過醒您全面升級嘅8大獎賞，享超過HK$10,000🎁！即刻嚟睇吓有咩獎賞：  📌 新客戶跟住至Smart攻略，賺盡迎新獎賞！ 獎賞1️⃣ - 迎新現金回贈HK$200 獎賞2️⃣ - 儲蓄年利率高達4.9% 獎賞3️⃣ - 外幣定期存款 1個月享3%特惠年利率 獎賞4️⃣ - 申請埋Citi Plus 或指定Citi信用卡，享升級迎新賞 至潮平版電腦（價值HK$2,988）  📌 全面激賞 Level up！全新同現有客戶一齊玩住賺更+多！ 獎賞5️⃣ - 消費獎賞Playlist 賺高達HK$600回贈 獎賞6️⃣ - 投資Playlist 買入股票免佣優惠 獎賞7️⃣ - 出糧賞高達HK$1,200回贈 獎賞8️⃣ - 推薦賞高達HK$1,000回贈  立即開立Citi Plus®戶口同信用卡，齊齊玩住賺更+多🕶✨: citibank.hk/citiplus4k  優惠受條款及細則約束。  投資涉及風險。 借定唔借？還得到先好借！ Citi 利息 Booster 戶口的利率將根據本行不時的決策而釐定。  #CitiPlus #CitiHongKong",1039,7,16,68,Acquisition,1,0,1,0,0,0,1,0,0,0,0,0,Rewards,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,迎新獎賞 現金回贈 儲蓄年利率 外幣定期存款 升級 平版電腦 股票免佣優惠 出糧 推薦,12,12,0.130262009
CITI,26629,44719,"【爲您介紹全新Citi The Club信用卡🌟  5個要日日帶住佢嘅理由💳 】  睇完我哋之前條廣告片🎞️都見到 Ian 陳卓賢 點樣由早到晚都可以用 Citi The Club 信用卡嚟賺盡Club積分~ 今次就等佢帶頭，坐定定咁同您介紹呢張卡究竟有啲咩優越過人嘅優惠啦！您聽完之後可能都會同Ian一樣，日日都要帶住佢，邊賺盡、邊換埋Club積分抵銷簽賬金額！  5個要日日帶住Citi The Club信用卡嘅理由 🤑 指定商戶享高達4% Club積分簽賬回贈 😆 其他商戶享1%無上限Club積分簽賬回贈 🆕 用全港首創Pay with Clubpoints功能，換Club積分抵銷簽賬金額（分分鐘飲杯咖啡都唔洗用錢畀☕） (即將登場) 😍 快人一步專享尊屬禮遇（有錢都買唔到嘅體驗！） 💙 可以同Ian一樣，追求更高層次嘅生活品味~  聽到有咁多優惠，係咪都好想快啲有一張Citi The Club信用卡擺喺銀包呢？ 立即申請Citi The Club信用卡，新客戶仲可享高達5,000 Club積分迎新獎賞 (價值HK$1,000) 㗎！  💳 立即出卡：citibank.hk/cititheclub4b  優惠受條款及細則約束。 借定唔借？還得到先好借！",1038,9,21,35,Credit_Cards,0,0,0,0,0,1,0,0,0,0,0,0,Celebrity_and_Influencers,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,陳卓賢 信用卡 Club積分 抵銷簽賬金額 回贈,12,12,0.126200873
CITI,26538,44834,"【Citi 信用卡客戶享 Circle K即時回贈】  日日都要去OK便利店買早餐、買零食、買嘢飲？ 依加憑Citi 信用卡，喺OK便利店淨額買滿HK$20享HK$5即時回贈！ 逢星期四用埋Citi The Club 信用卡再享額外HK$4回贈(合共HK$9)， 更可日日賺高達4% Club積分簽賬回贈*！ 仲唔快啲去OK便利店尋寶，賺盡著數？   詳情：citibank.hk/circle-k-t4  🗓️推廣期： 階段1：2022年9月29日至10月12日 階段2：2022年10月27日至11月9日 階段3：2022年11月24日至12月7日  每位客戶於每個階段可享優惠2次，整個推廣期內最多可享6次。  優惠受條款及細則約束。 *即日至2023年3月31日於OK便利店可賺取高達4% Club積分簽賬回贈。詳情：http://citibank.hk/cititheclub7  💳未有Citi信用卡？即上 citibank.hk/card4 出卡賺迎新賞HK$1,000回贈 💰經 Citi Mobile App 申請「分期更好使」計劃將簽賬分期還款，卡數點找由您話事。即上 http://citibank.hk/paylite4 了解更多。  受條款及細則約束。 借定唔借？還得到先好借！",983,8,53,42,Credit_Cards,0,0,0,0,0,1,0,0,0,0,0,0,Rebate,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Circle K 即時回贈 Club積分簽賬回贈,16,16,0.124235808
CITI,26642,44705,【Citi The Club信用卡發布會】  喺今日嘅發布會上，香港花旗銀行信用卡及無抵押信貸業務主管李冠康先生聯同香港電訊會員計劃、數碼營銷及數據科學部行政總裁崔智仁先生向大家宣布正式推出首張由花旗銀行同香港電訊旗下之會員獎賞計劃及數碼業務 The Club攜手合作嘅Citi The Club信用卡。  我哋亦誠邀到多間合作商戶嘅代表，一齊分享點樣透過了解消費者喜好同數碼生活模式，將獎賞優惠由早到晚融入日常生活消費當中，為客戶帶嚟優越過人嘅消費體驗，全面提高客戶生活品味。Citi The Club廣告片亦於發布會上獨家首播，Citi The Club信用卡代言人 Ian 陳卓賢 更向大家分享Citi The Club信用卡點樣貼合佢日常消費習慣，幫佢由早到晚賺到盡，同時盡享高人一等禮遇。  為咗帶畀客戶更便利同具彈性嘅生活消費模式，Citi The Club信用卡客戶除咗可以喺指定合作商戶消費可賺高達4% Club積分簽賬回贈外，其他商戶亦可賺1%無上限Club積分簽賬回贈，仲可以用即將喺6月初登場、全港首創嘅Pay with Clubpoints功能，以Club積分抵銷簽賬，而客戶喺HKT旗下商店或平台亦可憑Club積分全數兌換或用積分加現金換購心頭好，亦可優先享受到一系列非凡尊屬禮遇。  有賴各大合作夥伴以及傳媒嘅支持，今日嘅廣告發布會反應非常熱烈，大家都對Citi The Club信用卡為客戶帶來更高層次嘅生活品味同獨有嘅非凡禮遇充滿期待。  您都想了解多啲Citi The Club信用卡點樣畀您每日由早到晚賺盡？咁就要留意聽日喺Citi Hong Kong 嘅專頁播出嘅廣告短片！  優惠受條款及細則約束。借定唔借？還得到先好借！,793,0,29,52,Credit_Cards,0,0,0,0,0,1,0,0,0,0,0,0,Rebate,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,香港電訊 The Club 陳卓賢 積分簽賬回贈 積分抵銷簽賬 兌換,18,18.5,0.098558952
CITI,26536,44837,【💳Citi信用卡優先預訂《鄭伊健 Here & Now 演唱會2022》🔥】  一講起香港型男，相信唔少人都會諗起鄭伊健😍！終於等到鄭伊健開演唱會，Citi信用卡客戶仲可以憑卡搶先預訂《鄭伊健 Here & Now演唱會2022》門票✨！粉絲們，準備一齊瘋狂撲飛啦🎉！  優先預訂門票詳情🔥  預訂日期及時間：2022年10月5上午10時至2022年10月7晚上11時59分 訂票方式：致電 (852) 31 288 288 (上午10時至晚上8時)或經 www.hkticketing.com 訂購  名額有限，先到先得，額滿即止！ 每張Citi信用卡限購10張門票（每次交易可購買最多6 張門票）。  演唱會詳情🎟️ 日期：2022年11月21-24日及26-27日(共6 場) 時間：於晚上8時15分開始 地點 : 紅磡香港體育館 票價：HK$980 / HK$680 / HK$480  除咗今次嘅優先預訂，嚟緊仲有好多Citi信用卡客戶尊享盛事同獨家優惠等著您，記得密切留意💡！   溫馨提示：所有入場人士須遵守政府最新公佈之預防及控制疾病規例(包括但不限於疫苗通行證)，並配合演出場地的入場安排。否則場地職員有權拒絕其進場，有關演出門票之費用及客戶服務費恕不退還。  優惠受條款及細則約束：citibank.hk/ekctc4 借定唔借？還得到先好借！,730,3,81,43,Credit_Cards,0,0,0,0,0,1,0,0,0,0,0,0,Shopping_and_Entertainment,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,信用卡 優先預訂 鄭伊健 演唱會,16,16.33333333,0.095545852
CITI,26628,44720,"【✨即搶Klook限時雙重獎賞⏰】  至抵著數攻略嚟喇，專享高達HK$450獎賞！想嘆精緻下午茶、做SPA按摩、去主題公園玩或者去Staycation🎉？即日起至6月30 日，喺Klook用Citi信用卡預訂活動就有限時雙重獎賞: 👉🏻簽賬滿HK$500輸入優惠碼【CITIJUN50】即享HK$50折扣，全期可享此優惠3次！ 👉🏻用埋Citi Pay with Points憑分消費滿HK$300可獲HK$100優惠碼，全期可享高達HK$300獎賞😍！  名額有限，即刻約親朋好友用Citi信用卡去Klook盡享優惠⚡！  了解優惠詳情👉citibank.hk/klook4   🗓️推廣期：即日至6月30日  💳未有Citi VISA信用卡？即上 citibank.hk/card4 出卡賺迎新賞HK$1,000回贈 💰經 Citi Mobile App 申請「分期更好使」計劃將簽賬分期還款，卡數點找由您話事。即上 http://citibank.hk/paylite4 了解更多。  優惠受條款及細則約束。 借定唔借？還得到先好借！",780,12,9,13,Credit_Cards,0,0,0,0,0,1,0,0,0,0,0,0,Travel,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Klook 獎賞 Staycation 優惠碼 折扣,12,12,0.087554585
CITI,26680,44664,"【唔使額外登記都有Jackpot抽？ 唔好錯過4月15日Citi Mobile® App復活節特別版「快閃大抽獎」喇】  嚟緊星期五 (4月15日) Citi Mobile® App復活節特別版「快閃大抽獎」送您至潮耳機 (價值$1,499)！登記1次仲會自動參加「Jackpot大抽獎」，隨時贏走埋最新綠色至潮手機 (價值$6,799)！  記得Mark實日子登入Citi Mobile® App 嘅Get More，叫埋屋企人同朋友一齊參加，齊齊贏走至潮Gadgets啦！  未係Citi客戶又想參加「快閃大抽獎」？ 💳 成功出卡可享高達HK$1,000回贈，上 citibank.hk/card4 申請 💰 開立Citi Plus兼出信用卡享4.8%儲蓄年利率兼賞Apple AirPods (第3代)，即上 citibank.hk/citiplus4n 申請 💰 開立Citigold可享高達HK$30,000現金回贈, 即上 citibank.hk/citiwealth4z 申請  借定唔借？還得到先好借！ 受條款及細則約束。",716,6,7,17,Acquisition,0,0,1,0,0,0,0,0,0,0,0,0,Lucky_Draw,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,Jackpot 復活節 大抽獎 耳機 手機 Gadgets,12,12,0.080218341
CITI,26598,44756,"【仲有5日！Citi Mobile® App「夏日消暑狂賞祭」7月19日開始啦🎉】  快喇快喇！Citi Mobile® App「夏日消暑狂賞祭」仲有5日就開始喇😍！下星期7月19日起帶畀您重重驚喜🤩！到時有連串夏日驚喜優惠，賞您各種獎賞同現金回贈💰！仲有機會參加大抽獎🌟，贏取林家謙演唱會門票2張！只要喺7月19日至31日，撳入Citi Mobile® App Get More參加「夏日消暑狂賞祭大抽獎」，就有機會去睇家謙首個紅館個唱🎵！記得Mark實日子留意詳情啦！  未係Citi客戶又想參加「夏日消暑狂賞祭大抽獎」？ 💳 成功出卡可享獨家「型」新獎賞：Apple AirPods (第3代)！即上 citibank.hk/airpods 申請 💰 Citi Plus®夏日Level Up！開立Citi Plus兼出Citi Plus信用卡享七重賞，激賺超過HK$10,000獎賞，即上 citibank.hk/citiplus4n 申請 💰 開立Citigold可享高達HK$38,000現金回贈，即上 citibank.hk/citiwealth4z 申請  借定唔借？還得到先好借！ 受條款及細則約束。",669,3,24,16,Acquisition,0,0,1,0,0,0,0,0,0,0,0,0,Lucky_Draw,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,獎賞 現金回贈 林家謙 演唱會門票 大抽獎,16,16,0.076550218
CITI,26636,44712,【💳全新Citi The Club信用卡登場  Citi x The Club x Ian陳卓賢用一張卡帶來每日由早到晚高層次享受】  睇完由Citi 同The Club 兩大品牌合作，全新推出嘅Citi The Club信用卡廣告發布會嘅精華相片都仲係未夠喉？今日再為大家送上發布會嘅現場精華片段為大家介紹一系列精彩獎賞同禮遇點樣可以滿足您對生活品味嘅追求，仲有西裝look嘅 Ian 陳卓賢 同大家親身分享佢拍廣告當日同拍攝團隊點用Citi The Club信用卡，完美示範由早到晚賺足全日，賺分用分之餘仲提升埋生活品味！  P.S: 仲未申請Citi The Club信用卡? 快啲click入 citibank.hk/cititheclub，同Ian一齊感受獨有嘅非凡禮遇啦！  受條款及細則約束。 借定唔借？還得到先好借！,632,2,9,57,Credit_Cards,0,0,0,0,0,1,0,0,0,0,0,0,Celebrity_and_Influencers,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,陳卓賢 信用卡 The Club 廣告發布會,12,12.08333333,0.075240175
CITI,26660,44685,"【全港首創！轉數後可以自選相片同訊息嚟send自訂心意卡❤️ 仲有機會贏高達HK$10,000 獎賞💰】  托朋友買完嘢想send返張戰利品嘅相兼畀番錢？一齊食完飯或者gathering之後要夾番錢？依家用Citi Mobile® App轉完錢，您可以影吓戰利品，又或者揀一張您中意嘅食飯打卡相，再打埋個人化message，一次過send張自訂心意卡通知對方您過咗數畀佢，咁先夠獨一無二！簡單幾個steps，唔只轉數，就連心意都轉達埋！   5月31日或之前成功用 Citi Mobile® App 嘅「Get More」登記參加大抽獎，喺轉賬後用埋自訂心意卡兼登記Citi 做您嘅「轉數快」預設收款銀行，就有機會贏HK$10,000 現金！即上 citibank.hk/transfers4a 了解更多   💡提提您，喺個app裡面開埋推送通知功能，畀您第一時間收到最新消息同著數！   未係Citi客戶？ 💰開立Citi Plus兼出信用卡享4.8%儲蓄年利率兼賞Apple AirPods (第3代)，即上 citibank.hk/citiplus4n 申請 💰開立Citigold可享高達HK$38,000現金回贈, 即上 citibank.hk/citiwealth4z 申請   受條款及細則約束。 設計圖片只供參考",625,8,43,23,Payment_and_Transfer,0,0,0,0,0,0,0,0,1,0,0,0,Lucky_Draw,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,自訂心意卡 獎賞 轉數快,16,16.2,0.073537118
CITI,26654,44691,【Citi x 陸東 Facebook Live Chat 分享香港千萬富翁穩中求富之道，密切留意5月11日(星期三) 晚直播！】  經歷咗超過兩年嘅疫情，仍然有超過70%受訪嘅千萬富翁表示其資產總值已回復到疫情前水平，當中更有兩成半嘅千萬富翁資產總值有所增加* ！面對環球方面嘅不確定因素，一眾千萬富翁嘅資產組合究竟係點？佢哋有咩投資心得，同點揀合適嘅財策管理服務？  Citi 今次請嚟資深分析員陸東以及花旗銀行零售銀行業務主管李貴莊，同大家一齊剖析千萬富翁嘅資產配置策略同個人理財心得，睇吓佢哋點樣穩中求富，為自己財富發掘更多可能！There’s more to wealth.   記住密切留意星期三晚6點半Citi Hong Kong Facebook ! 想同步發問或者分享您嘅睇法？可以喺直播期間留言提出，我哋會抽取留言即時解答！  投資涉及風險，亦可能導致本金的損失。任何人士於作出投資前，應尋求獨立諮詢，考慮有關投資是否適合閣下。嘉賓言論只代表個人意見，並不代表本行立場。  為保障您的私隱安全，您的密碼必須保密，切勿向任何人，包括Citibank員工披露。Citibank員工亦不會主動要求您提供戶口號碼、網上銀行登入名稱或密碼、提款卡或信用卡私人密碼、戶口結餘、身份證或護照號碼以及任何個人資料。  *根據花旗銀行香港千萬富翁調查報告2021,572,5,5,18,Investments,0,0,0,0,0,0,1,0,0,0,0,1,Education,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,陸東 千萬富翁 資產組合 投資心得 財策管理 直播,12,12,0.061353712
CITI,26658,44686,"【成功晉身 Citigold Private Client 可享高達HK$68,000現金回贈！財富定義因人而異，想知道Citi點樣為Leon演繹自己嘅財富價值，即刻去片！😁】  無論您嘅財富價值係點，都需要一間知您心❤同時又Offer到合適產品嘅銀行幫您達成目標🎯 ！  而更懂您心❤嘅 Citi，除咗理解您嘅需要，仲會畀到私人銀行級數嘅產品，同高人一等嘅財策管理，為您演繹出自己最理想嘅財富價值！  想好似 Leon 咁無拘無束去演繹自己嘅財富價值🛀 ？ 而家成功晉身 Citigold Private Client (戶口每日平均總結餘達HK$8,000,000) 可享高達HK$68,000現金回贈；成功晉身 Citigold (戶口每日平均總結餘達HK$1,500,000) 亦可享高達HK$38,000現金回贈！即刻上 citibank.com.hk/citiwealth4a 了解更多。  投資涉及風險，受條款及細則約束。",494,3,19,21,WM,0,0,0,0,0,0,1,0,0,0,0,1,Rebate,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Leon 現金回贈 財富價值 財策管理,12,12,0.053624454
CITI,26617,44742,【⚡Citi信用卡客戶優先預訂《AIA presents SUMMER BLUES 林家謙演唱會》❗❗】  等咗咁耐，終於到佢開Show喇——林家謙😍！  家謙將會喺8月底(24至26日)，一連三場喺紅館開個唱🎵！作為《AIA presents SUMMER BLUES 林家謙演唱會》合作夥伴，Citi信用卡客戶可以憑卡搶先預訂門票✨！即使有Summer blues，睇完唱作才子表演都會開心返晒，記得mark定日子優先撲飛啦 😙！  優先預訂門票詳情🔥 預訂日期及時間：2022年7月5上午10時至2022年7月7晚上11時59分 訂票方式：致電 (852) 31 288 288 (上午10時至晚上8時)或 經 www.hkticketing.com   名額有限，先到先得，額滿即止！每張Citi信用卡限購10張門票（每交易可購買最多6 張門票）。  演唱會詳情🎟️ 日期：2022年8月24至26日 (共三場) 時間：於晚上8時15分開始 地點 : 紅磡香港體育館 票價：HK$880 / HK$780 / HK$580 / HK$380   除咗今次嘅優先預訂，嚟緊仲有好多Citi信用卡客戶尊享盛事同獨家優惠等著您，記得密切留意喇👀！   溫馨提示：所有入場人士須遵守政府最新公佈之預防及控制疾病規例(包括但不限於疫苗通行證)，並配合演出場地的入場安排。否則場地職員有權拒絕其進場，有關演出門票之費用及客戶服務費恕不退還。  優惠受條款及細則約束：citibank.hk/tltc4 借定唔借？還得到先好借！,347,6,41,65,Credit_Cards,0,0,0,0,0,1,0,0,0,0,0,0,Shopping_and_Entertainment,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,信用卡 優先預訂 林家謙 演唱會,9,9,0.042620087
CITI,26668,44676,【基金投資FAQ：基金有幾多種？🤔】  平日聽人話講買基金💰咁您又知唔知，其實基金有邊啲類型？基金嘅資產分佈，會點樣影響佢嘅回報📈同埋風險指數？想DIY揀選心水基金組合，又有咩工具⚙️可以幫手？想知更多關於基金投資嘅小貼士，即上 citibank.hk/mutype4 睇睇啦！  未係Citi客戶？而家開戶即享Citi Plus 1歲迎新優惠： 🏦 存入新資金享高達4.8%儲蓄年利率 💳 出埋Citi Plus®信用卡，仲賞您至潮耳機  立即開戶：citibank.hk/citiplus4  投資涉及風險。優惠受條款及細則約束。借定唔借？還得到先好借！,310,1,5,4,Investments,0,0,0,0,0,0,1,0,0,0,0,0,Education,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,基金投資 資產分佈 風險指數 貼士,16,16,0.025720524
CITI,26542,44831,"【今日Citi Mobile® App「快閃大抽獎」⚡送您HK$500 海港城禮品卡】  換季 = 荷包大出血💸？今日Citi Mobile® App「快閃大抽獎」送您HK$500 海港城禮品卡，等您唔洗就住買！🛍️即刻登入Citi Mobile® App嘅Get More登記「快閃大抽獎」兼喺9月27日至10月3日内透過「轉數快」轉入或轉出款項1次，又或者用Citi信用卡或扣賬卡完成1次交易，無最低簽賬要求，就係咁簡單就有得參加抽獎喇！  我哋會喺10月14日公佈並刊登幸運兒名單喺呢個網頁：citibank.hk/flashsale4aa。各位得獎者仲會收到SMS通知㗎！  未係Citi客戶又想參加「快閃大抽獎」？ 💳 成功出卡可享獨家「型」新獎賞：Apple AirPods（第3代）！即上 citibank.hk/airpods 申請 💰 Citi Plus®夏日Level Up！開立Citi Plus兼出Citi Plus信用卡享七重賞，激賺超過HK$10,000獎賞，即上 citibank.hk/citiplus4n 申請 💰 開立Citigold可享高達HK$38,000現金回贈，即上 citibank.hk/citiwealth4z 申請  借定唔借？還得到先好借！ 受條款及細則約束。",297,3,4,10,Acquisition,0,0,1,0,0,1,0,0,1,0,0,0,Lucky_Draw,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,大抽獎 海港城 禮品卡 轉數快 信用卡,8,8,0.02441048
CITI,26618,44740,"【今日Citi Mobile® App「快閃大抽獎」⚡送您ADIDAS HK$200電子優惠券】 夏天就係要盡情流汗💪！今日Citi Mobile® App「快閃大抽獎」送您ADIDAS HK$200電子優惠券，畀您買齊Gear去做運動！即刻登入Citi Mobile® App嘅Get More登記「快閃大抽獎」兼喺6月28日至7月4日内透過「轉數快」轉入或轉出款項1次，又或者用Citi信用卡或扣賬卡完成1次交易，無最低簽賬要求，就係咁簡單就有得參加抽獎喇！  我哋會喺7月15日公佈並刊登幸運兒名單喺呢個網頁：citibank.hk/flashsale4aa。各位得獎者仲會收到SMS通知㗎！  未係Citi客戶又想參加「快閃大抽獎」？ 💳 成功出卡可享高達HK$1,000回贈，上 citibank.hk/card4 申請 💰 開立Citi Plus兼出信用卡享4.8%儲蓄年利率兼享12%現金回贈 (高達HK$1,200)，即上 citibank.hk/citiplus4n 申請 💰 開立Citigold可享高達HK$38,000現金回贈，即上 citibank.hk/citiwealth4z 申請  借定唔借？還得到先好借！ 受條款及細則約束。",292,1,8,4,Acquisition,0,0,1,0,0,1,0,0,1,0,0,0,Lucky_Draw,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,大抽獎 ADIDAS 電子優惠券 轉數快 信用卡,8,8,0.023755459
