"path","id","parent_id","level","object_id","object_type","object_key","query_status","query_time","query_type","message","created_time","like_count","comment_count","error.message"
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22454","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:04.947585","Facebook:/<post-id>/comments","搶唔到都預左！ 拎住張無號碼既卡。就算入到網站都企左係到！","2022-05-12T05:32:41+0000","36","3",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22455","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:04.947585","Facebook:/<post-id>/comments","Cut card","2022-05-12T05:32:53+0000","1","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22456","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:04.947585","Facebook:/<post-id>/comments","￼［取消戶口程序］￼ 入app - login - 左上角icon - ￼設定- ￼戶口及Mox card￼設定 - ￼關閉Mox ￼戶口 - 繼續結束Mox戶口￼ - ￼下一步  You’re welcome 🙂","2022-05-12T05:33:03+0000","3","2",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22457","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:04.947585","Facebook:/<post-id>/comments","得兩個人買到攪咩？","2022-05-12T05:33:13+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22458","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:04.947585","Facebook:/<post-id>/comments","人地一早叫你抄定card number同所需資料啦⋯⋯跟本係city line 個app capacity 問題， mox 衝出嚟話自己app有事，傻仔！結果等到1:12直接cityline跳左畫面去售罄⋯⋯灰左！￼","2022-05-12T05:33:22+0000","0","3",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22459","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:04.947585","Facebook:/<post-id>/comments","自己人買完就攪掂！真巧！","2022-05-12T05:33:27+0000","4","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22460","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:04.947585","Facebook:/<post-id>/comments","Hungkit Leung +1🤦🏻‍♀️","2022-05-12T05:33:27+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22461","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:04.947585","Facebook:/<post-id>/comments","cut卡係邊度整？💩💩💩💩💩💩💩💩💩💩💩💩","2022-05-12T05:33:49+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22462","21067","2","101122604608217_798248344895636","offcut","","fetched (200)","2022-10-12 08:37:04.947585","Facebook:/<post-id>/comments","","","","",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22463","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","有人買到？","2022-05-12T05:33:51+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22464","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","根本就係一個噱頭幫銀行做勢，次次都系禁玩你3 幾個鍾、以前銀行優先訂票係一定會有票￼，而家優先訂票只不過係做場大龍鳳￼，吸引呢啲人去開新戶口做marketing￼！內部一早hold起晒啲飛啦.  頭先有位粉絲説，佢朋友開佢4000 呀，仲話已經最平！","2022-05-12T05:34:02+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22465","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","Hungkit Leung +2","2022-05-12T05:34:05+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22466","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","可唔可以以後都咪搞呢啲￼😒大家嘅時間都好寶貴😤","2022-05-12T05:34:12+0000","1","1",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22467","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","好搞笑 呃哂d fans開戶 然後其實根本都冇飛賣嘅😂  唔知會有幾多人cut卡呢🤣","2022-05-12T05:34:28+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22468","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","特登唔俾全香港客戶入，真係聞所未聞，全城都要就你賣飛既？！仲要呢刻都未完全load 到😤😤😤😤","2022-05-12T05:34:36+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22469","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","請各位到HKMA投訴呢間銀行","2022-05-12T05:34:38+0000","2","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22470","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","你根本就唔係搶修 你係等賣哂先開返個app俾人入 我會即刻delete account你間人渣銀行","2022-05-12T05:34:41+0000","1","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22471","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","好明顯就係內部員工有條link可以直接揀位俾錢啦😆 禁左成朝淨係見到小貓三兩隻既人話買到飛🤣之後我地班蟻民就幾十萬人搶幾十飛😂","2022-05-12T05:34:53+0000","1","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22472","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","Chan Wincy 根本我哋就係次次都俾銀行玩￼😡","2022-05-12T05:34:56+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22473","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","Con Padding 一來啦 根本就係一個噱頭幫銀行做勢，次次都系禁玩你3 幾個鍾、以前銀行優先訂票係一定會有票￼，而家優先訂票只不過係做場大龍鳳￼，吸引呢啲人去開新戶口做marketing￼！內部一早hold起晒啲飛啦.  頭先有位粉絲説，佢朋友開佢4000 呀，仲話已經最平！","2022-05-12T05:35:28+0000","6","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22474","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","轉錢都轉唔到。乜事。我想離場","2022-05-12T05:35:33+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22475","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","好老實，其實係唔多你個app事，但你地一句「回復正常，依家可以照常用app喇！」真心難聽過粗口！唔係話大晒，一定要搶到，但我寧願你地當咩事都冇發生過，隔幾個鐘開返個app又係一條好漢！ 本身唔反感，因為真係唔關你地個app事，依家你地咁講，公關原來是咁樣做的！","2022-05-12T05:35:39+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22476","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","衰過citibank","2022-05-12T05:35:41+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22477","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","又會一賣晒就即刻用得返咁岩既￼🙂  入到個網冇卡號就咁企咗喺度￼15min 白白睇住啲時間倒數￼ 浪費咗我四個鐘","2022-05-12T05:35:52+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22478","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","cut 戶口都cut唔到既喂","2022-05-12T05:35:58+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22479","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","請問cut咭咩程序😤😡","2022-05-12T05:35:59+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22480","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","全城嬲爆","2022-05-12T05:36:06+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22481","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","Edmond Chan 👍🙌","2022-05-12T05:36:08+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22482","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","Fai Tsz Leung  根本就係一個噱頭幫銀行做勢，次次都系禁玩你3 幾個鍾、以前銀行優先訂票係一定會有票￼，而家優先訂票只不過係做場大龍鳳￼，吸引呢啲人去開新戶口做marketing￼！MOX內部一早hold起晒啲飛啦.  頭先TG有位粉絲説，佢朋友開佢4000 呀，仲話已經最平！","2022-05-12T05:36:24+0000","3","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22483","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","Christy  Ma 我用咗3 部機","2022-05-12T05:36:36+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22484","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","對Mox 超級失望，咁大間虛擬銀行，連個app都處理唔到！","2022-05-12T05:36:39+0000","0","0",""
"101122604608217/101122604608217_798248344895636/101122604608217_798248344895636","22485","21067","2","101122604608217_798248344895636","data","data.*","fetched (200)","2022-10-12 08:37:05.671131","Facebook:/<post-id>/comments","究竟其實有幾多張優先門票 點解吾可以透明啲","2022-05-12T05:36:53+0000","0","0",""
